starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:39:39 2015	1428579579	67	53	120	50
Thu Apr 09 07:39:39 2015	1428579579	64	56	121	52
Thu Apr 09 07:39:38 2015	1428579578	65	57	123	52
Thu Apr 09 07:39:41 2015	1428579581	69	55	124	52
Thu Apr 09 07:39:38 2015	1428579578	65	59	124	53
Thu Apr 09 07:39:38 2015	1428579578	69	55	124	52
Thu Apr 09 07:39:39 2015	1428579579	66	58	124	52
Thu Apr 09 07:39:39 2015	1428579579	65	59	124	57
Thu Apr 09 07:39:39 2015	1428579579	72	52	124	50
Thu Apr 09 07:39:36 2015	1428579576	71	54	124	50
Thu Apr 09 07:39:38 2015	1428579578	73	51	124	49
Thu Apr 09 07:39:37 2015	1428579577	69	56	124	52
Thu Apr 09 07:39:42 2015	1428579582	68	57	125	51
Thu Apr 09 07:39:40 2015	1428579580	70	55	125	51
Thu Apr 09 07:39:41 2015	1428579581	71	54	125	50
Thu Apr 09 07:39:40 2015	1428579580	71	55	125	52
Thu Apr 09 07:39:36 2015	1428579576	72	54	125	51
Thu Apr 09 07:39:38 2015	1428579578	70	56	126	56
Thu Apr 09 07:39:38 2015	1428579578	75	51	126	49
Thu Apr 09 07:39:40 2015	1428579580	73	55	128	52
Thu Apr 09 07:39:36 2015	1428579576	76	53	129	51
Thu Apr 09 07:39:42 2015	1428579582	74	55	129	49
Thu Apr 09 07:39:40 2015	1428579580	68	61	129	57
Thu Apr 09 07:39:39 2015	1428579579	74	55	129	51
Thu Apr 09 07:39:41 2015	1428579581	75	53	129	51
Thu Apr 09 07:39:41 2015	1428579581	74	55	129	50
Thu Apr 09 07:39:38 2015	1428579578	74	55	129	49
Thu Apr 09 07:39:37 2015	1428579577	67	62	129	52
Thu Apr 09 07:39:37 2015	1428579577	70	59	129	55
Thu Apr 09 07:39:42 2015	1428579582	72	57	129	53
Thu Apr 09 07:39:36 2015	1428579576	73	57	129	51
Thu Apr 09 07:39:37 2015	1428579577	68	61	129	56
Thu Apr 09 07:39:41 2015	1428579581	75	55	129	54
Thu Apr 09 07:39:42 2015	1428579582	72	57	130	53
Thu Apr 09 07:39:42 2015	1428579582	71	58	130	54
Thu Apr 09 07:39:41 2015	1428579581	75	55	130	52
Thu Apr 09 07:39:39 2015	1428579579	76	55	131	49
Thu Apr 09 07:39:40 2015	1428579580	76	58	134	55
Thu Apr 09 07:39:41 2015	1428579581	79	55	134	50
Thu Apr 09 07:39:42 2015	1428579582	79	55	135	54
Thu Apr 09 07:39:37 2015	1428579577	69	65	135	64
Thu Apr 09 07:39:37 2015	1428579577	78	57	135	54
Thu Apr 09 07:39:36 2015	1428579576	78	58	135	52
Thu Apr 09 07:39:37 2015	1428579577	83	56	139	52
Thu Apr 09 07:39:39 2015	1428579579	84	56	140	52
Thu Apr 09 07:39:42 2015	1428579582	84	60	144	56
Thu Apr 09 07:39:41 2015	1428579581	92	57	150	55
Thu Apr 09 07:39:40 2015	1428579580	99	52	151	49
Thu Apr 09 07:39:38 2015	1428579578	103	56	160	53
Thu Apr 09 07:39:40 2015	1428579580	107	57	163	53
