starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:38:39 2015	1429511919	45	22	67	22
Mon Apr 20 02:38:39 2015	1429511919	42	25	67	25
Mon Apr 20 02:38:39 2015	1429511919	50	18	68	17
Mon Apr 20 02:38:39 2015	1429511919	45	24	69	24
Mon Apr 20 02:38:38 2015	1429511918	53	20	73	20
Mon Apr 20 02:38:39 2015	1429511919	55	23	78	23
Mon Apr 20 02:38:39 2015	1429511919	58	25	83	24
Mon Apr 20 02:38:38 2015	1429511918	66	26	93	26
Mon Apr 20 02:38:38 2015	1429511918	69	27	96	27
Mon Apr 20 02:38:38 2015	1429511918	90	30	120	29
