starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:19:37 2015	1428639577	44	31	75	29
Fri Apr 10 00:19:38 2015	1428639578	44	31	75	29
Fri Apr 10 00:19:38 2015	1428639578	44	31	75	28
Fri Apr 10 00:19:38 2015	1428639578	48	27	75	26
Fri Apr 10 00:19:37 2015	1428639577	44	32	76	29
Fri Apr 10 00:19:39 2015	1428639579	45	32	77	28
Fri Apr 10 00:19:38 2015	1428639578	47	32	80	27
Fri Apr 10 00:19:39 2015	1428639579	50	31	80	29
Fri Apr 10 00:19:37 2015	1428639577	48	32	81	29
Fri Apr 10 00:19:38 2015	1428639578	50	31	81	30
Fri Apr 10 00:19:38 2015	1428639578	51	31	82	29
Fri Apr 10 00:19:39 2015	1428639579	50	31	82	29
Fri Apr 10 00:19:39 2015	1428639579	47	36	82	32
Fri Apr 10 00:19:39 2015	1428639579	51	33	84	28
Fri Apr 10 00:19:39 2015	1428639579	54	30	84	28
Fri Apr 10 00:19:40 2015	1428639580	50	35	85	30
Fri Apr 10 00:19:37 2015	1428639577	52	33	85	30
Fri Apr 10 00:19:40 2015	1428639580	54	31	85	29
Fri Apr 10 00:19:39 2015	1428639579	51	34	85	34
Fri Apr 10 00:19:38 2015	1428639578	50	35	85	33
Fri Apr 10 00:19:40 2015	1428639580	50	35	86	30
Fri Apr 10 00:19:38 2015	1428639578	53	35	88	29
Fri Apr 10 00:19:40 2015	1428639580	58	32	90	29
Fri Apr 10 00:19:40 2015	1428639580	53	37	90	35
Fri Apr 10 00:19:39 2015	1428639579	59	31	90	28
Fri Apr 10 00:19:40 2015	1428639580	58	32	90	27
Fri Apr 10 00:19:37 2015	1428639577	58	33	91	28
Fri Apr 10 00:19:40 2015	1428639580	60	34	94	30
Fri Apr 10 00:19:38 2015	1428639578	59	35	95	31
Fri Apr 10 00:19:39 2015	1428639579	52	43	95	40
Fri Apr 10 00:19:38 2015	1428639578	59	36	95	32
Fri Apr 10 00:19:38 2015	1428639578	61	34	95	30
Fri Apr 10 00:19:37 2015	1428639577	60	35	95	30
Fri Apr 10 00:19:37 2015	1428639577	63	35	99	30
Fri Apr 10 00:19:37 2015	1428639577	54	45	99	41
Fri Apr 10 00:19:39 2015	1428639579	53	47	99	45
Fri Apr 10 00:19:37 2015	1428639577	56	43	100	39
Fri Apr 10 00:19:38 2015	1428639578	67	33	100	27
Fri Apr 10 00:19:39 2015	1428639579	77	30	107	26
Fri Apr 10 00:19:37 2015	1428639577	79	30	109	28
