starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:06:08 2015	1429502768	71	163	234	53
Mon Apr 20 00:06:09 2015	1429502769	69	175	243	49
Mon Apr 20 00:06:07 2015	1429502767	71	175	246	46
Mon Apr 20 00:06:07 2015	1429502767	75	185	260	50
Mon Apr 20 00:06:08 2015	1429502768	76	186	262	54
Mon Apr 20 00:06:06 2015	1429502766	78	194	272	57
Mon Apr 20 00:06:08 2015	1429502768	79	203	282	50
Mon Apr 20 00:06:07 2015	1429502767	87	196	283	54
Mon Apr 20 00:06:06 2015	1429502766	89	195	285	58
Mon Apr 20 00:06:07 2015	1429502767	98	192	291	52
