starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:48:35 2015	1429519715	397	100	497	97
Mon Apr 20 04:48:34 2015	1429519714	406	103	509	99
Mon Apr 20 04:48:34 2015	1429519714	412	102	514	102
Mon Apr 20 04:48:33 2015	1429519713	414	105	519	100
Mon Apr 20 04:48:31 2015	1429519711	419	104	523	102
Mon Apr 20 04:48:32 2015	1429519712	407	122	529	100
Mon Apr 20 04:48:33 2015	1429519713	426	111	537	111
Mon Apr 20 04:48:35 2015	1429519715	445	111	556	108
Mon Apr 20 04:48:32 2015	1429519712	449	112	561	112
Mon Apr 20 04:48:30 2015	1429519710	557	101	658	101
