starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:55 2015	1429523575	79	84	163	58
Mon Apr 20 05:52:55 2015	1429523575	86	81	167	55
Mon Apr 20 05:52:56 2015	1429523576	86	82	168	58
Mon Apr 20 05:52:56 2015	1429523576	87	84	171	57
Mon Apr 20 05:52:55 2015	1429523575	90	83	173	57
Mon Apr 20 05:52:56 2015	1429523576	89	88	177	60
Mon Apr 20 05:52:56 2015	1429523576	87	92	179	64
Mon Apr 20 05:52:55 2015	1429523575	89	96	185	59
Mon Apr 20 05:52:56 2015	1429523576	103	86	189	61
Mon Apr 20 05:52:55 2015	1429523575	100	88	189	61
