starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:16:19 2015	1429506979	206	286	492	143
Mon Apr 20 01:16:22 2015	1429506982	205	295	500	141
Mon Apr 20 01:16:17 2015	1429506977	209	330	539	94
Mon Apr 20 01:16:16 2015	1429506976	212	331	543	94
Mon Apr 20 01:16:20 2015	1429506980	213	351	564	140
Mon Apr 20 01:16:18 2015	1429506978	241	331	572	113
Mon Apr 20 01:16:20 2015	1429506980	242	354	596	120
Mon Apr 20 01:16:21 2015	1429506981	239	371	610	168
Mon Apr 20 01:16:18 2015	1429506978	237	398	635	176
Mon Apr 20 01:16:19 2015	1429506979	251	407	658	118
