starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:56 2015	1429523936	42	51	93	47
Mon Apr 20 05:58:56 2015	1429523936	44	52	96	46
Mon Apr 20 05:58:55 2015	1429523935	47	50	96	43
Mon Apr 20 05:58:55 2015	1429523935	43	53	97	46
Mon Apr 20 05:58:55 2015	1429523935	42	59	101	51
Mon Apr 20 05:58:55 2015	1429523935	46	55	101	46
Mon Apr 20 05:58:55 2015	1429523935	42	62	105	43
Mon Apr 20 05:58:55 2015	1429523935	43	63	105	44
Mon Apr 20 05:58:55 2015	1429523935	44	63	107	43
Mon Apr 20 05:58:56 2015	1429523936	53	58	111	49
