starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 01:05:13 2015	1428642313	65	245	310	242
Fri Apr 10 01:05:10 2015	1428642310	69	271	340	269
Fri Apr 10 01:05:11 2015	1428642311	75	303	378	294
Fri Apr 10 01:05:10 2015	1428642310	60	370	430	346
Fri Apr 10 01:05:09 2015	1428642309	66	423	489	419
Fri Apr 10 01:05:13 2015	1428642313	107	398	505	396
Fri Apr 10 01:05:13 2015	1428642313	77	448	525	442
Fri Apr 10 01:05:11 2015	1428642311	66	460	526	458
Fri Apr 10 01:05:12 2015	1428642312	63	467	530	447
Fri Apr 10 01:05:11 2015	1428642311	70	475	545	470
