starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:55:34 2015	1428648934	86	242	328	240
Fri Apr 10 02:55:37 2015	1428648937	92	249	341	245
Fri Apr 10 02:55:38 2015	1428648938	103	252	354	249
Fri Apr 10 02:55:36 2015	1428648936	97	273	370	270
Fri Apr 10 02:55:25 2015	1428648925	89	285	373	283
Fri Apr 10 02:55:33 2015	1428648933	108	266	374	263
Fri Apr 10 02:55:45 2015	1428648945	93	282	375	280
Fri Apr 10 02:55:28 2015	1428648928	92	297	389	293
Fri Apr 10 02:55:43 2015	1428648943	97	296	393	295
Fri Apr 10 02:55:40 2015	1428648940	98	301	399	300
Fri Apr 10 02:55:22 2015	1428648922	107	294	401	289
Fri Apr 10 02:55:39 2015	1428648939	95	315	410	313
Fri Apr 10 02:55:35 2015	1428648935	100	312	412	310
Fri Apr 10 02:55:41 2015	1428648941	101	312	414	310
Fri Apr 10 02:55:33 2015	1428648933	97	318	415	316
Fri Apr 10 02:55:40 2015	1428648940	92	325	417	323
Fri Apr 10 02:55:24 2015	1428648924	92	328	420	322
Fri Apr 10 02:55:46 2015	1428648946	95	329	424	325
Fri Apr 10 02:55:25 2015	1428648925	106	324	430	321
Fri Apr 10 02:55:34 2015	1428648934	93	377	470	377
Fri Apr 10 02:55:34 2015	1428648934	99	384	484	382
Fri Apr 10 02:55:31 2015	1428648931	99	395	494	392
Fri Apr 10 02:55:41 2015	1428648941	98	398	496	394
Fri Apr 10 02:55:35 2015	1428648935	96	401	497	397
Fri Apr 10 02:55:30 2015	1428648930	98	411	509	406
Fri Apr 10 02:55:43 2015	1428648943	97	412	509	406
Fri Apr 10 02:55:42 2015	1428648942	99	416	515	410
Fri Apr 10 02:55:44 2015	1428648944	92	423	515	419
Fri Apr 10 02:55:29 2015	1428648929	98	428	525	427
Fri Apr 10 02:55:27 2015	1428648927	97	433	530	432
Fri Apr 10 02:55:45 2015	1428648945	101	432	533	428
Fri Apr 10 02:55:26 2015	1428648926	98	441	539	437
Fri Apr 10 02:55:39 2015	1428648939	92	447	540	445
Fri Apr 10 02:55:37 2015	1428648937	93	450	543	448
Fri Apr 10 02:55:23 2015	1428648923	117	427	544	426
Fri Apr 10 02:55:24 2015	1428648924	100	455	554	450
Fri Apr 10 02:55:44 2015	1428648944	94	466	560	464
Fri Apr 10 02:55:39 2015	1428648939	92	472	564	467
Fri Apr 10 02:55:27 2015	1428648927	94	471	565	456
Fri Apr 10 02:55:26 2015	1428648926	105	475	579	471
Fri Apr 10 02:55:36 2015	1428648936	88	495	583	476
Fri Apr 10 02:55:28 2015	1428648928	92	492	584	491
Fri Apr 10 02:55:22 2015	1428648922	93	495	589	493
Fri Apr 10 02:55:38 2015	1428648938	92	509	601	507
Fri Apr 10 02:55:23 2015	1428648923	97	512	609	511
Fri Apr 10 02:55:29 2015	1428648929	90	524	614	521
Fri Apr 10 02:55:31 2015	1428648931	95	524	619	521
Fri Apr 10 02:55:30 2015	1428648930	97	523	620	519
Fri Apr 10 02:55:42 2015	1428648942	92	537	629	532
Fri Apr 10 02:55:32 2015	1428648932	103	537	640	536
