starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:17:51 2015	1428574671	38	262	300	259
Thu Apr 09 06:17:48 2015	1428574668	36	278	314	274
Thu Apr 09 06:17:52 2015	1428574672	38	277	315	274
Thu Apr 09 06:17:47 2015	1428574667	41	289	330	282
Thu Apr 09 06:17:53 2015	1428574673	33	337	370	336
Thu Apr 09 06:17:46 2015	1428574666	54	322	376	320
Thu Apr 09 06:17:51 2015	1428574671	42	358	400	354
Thu Apr 09 06:17:54 2015	1428574674	38	382	419	377
Thu Apr 09 06:17:50 2015	1428574670	34	391	424	389
Thu Apr 09 06:17:53 2015	1428574673	34	406	440	405
Thu Apr 09 06:17:54 2015	1428574674	36	415	450	409
Thu Apr 09 06:17:52 2015	1428574672	37	418	454	415
Thu Apr 09 06:17:49 2015	1428574669	34	430	464	425
Thu Apr 09 06:17:53 2015	1428574673	39	426	465	421
Thu Apr 09 06:17:46 2015	1428574666	36	468	504	466
Thu Apr 09 06:17:50 2015	1428574670	41	475	515	471
Thu Apr 09 06:17:49 2015	1428574669	38	477	515	471
Thu Apr 09 06:17:47 2015	1428574667	33	501	534	501
Thu Apr 09 06:17:48 2015	1428574668	37	539	575	537
Thu Apr 09 06:17:51 2015	1428574671	47	538	586	534
