starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:18:03 2015	1428574683	24	235	260	231
Thu Apr 09 06:17:59 2015	1428574679	26	244	270	240
Thu Apr 09 06:18:02 2015	1428574682	32	243	275	240
Thu Apr 09 06:18:01 2015	1428574681	27	267	294	266
Thu Apr 09 06:17:57 2015	1428574677	36	264	300	258
Thu Apr 09 06:18:02 2015	1428574682	28	278	306	275
Thu Apr 09 06:18:03 2015	1428574683	30	280	310	279
Thu Apr 09 06:18:02 2015	1428574682	26	283	310	280
Thu Apr 09 06:18:06 2015	1428574686	25	293	318	289
Thu Apr 09 06:18:00 2015	1428574680	35	293	328	293
Thu Apr 09 06:18:01 2015	1428574681	31	298	330	295
Thu Apr 09 06:18:00 2015	1428574680	26	311	337	309
Thu Apr 09 06:17:57 2015	1428574677	27	318	345	316
Thu Apr 09 06:17:58 2015	1428574678	31	319	350	317
Thu Apr 09 06:17:55 2015	1428574675	30	336	367	310
Thu Apr 09 06:17:57 2015	1428574677	31	353	384	349
Thu Apr 09 06:17:58 2015	1428574678	30	359	389	357
Thu Apr 09 06:18:05 2015	1428574685	29	360	389	357
Thu Apr 09 06:18:04 2015	1428574684	26	379	404	375
Thu Apr 09 06:17:56 2015	1428574676	24	405	430	404
Thu Apr 09 06:17:59 2015	1428574679	29	418	448	388
Thu Apr 09 06:18:04 2015	1428574684	29	447	476	441
Thu Apr 09 06:17:55 2015	1428574675	27	488	515	482
Thu Apr 09 06:18:05 2015	1428574685	32	483	515	482
Thu Apr 09 06:18:04 2015	1428574684	31	489	520	483
Thu Apr 09 06:17:58 2015	1428574678	36	504	540	497
Thu Apr 09 06:17:56 2015	1428574676	26	517	543	511
Thu Apr 09 06:18:02 2015	1428574682	25	519	545	514
Thu Apr 09 06:18:06 2015	1428574686	27	525	552	524
Thu Apr 09 06:18:00 2015	1428574680	30	526	556	524
