starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:19 2015	1429523359	57	60	118	59
Mon Apr 20 05:49:19 2015	1429523359	58	81	140	59
Mon Apr 20 05:49:19 2015	1429523359	65	79	144	57
Mon Apr 20 05:49:19 2015	1429523359	63	85	148	61
Mon Apr 20 05:49:19 2015	1429523359	64	87	151	64
Mon Apr 20 05:49:20 2015	1429523360	64	88	152	65
Mon Apr 20 05:49:18 2015	1429523358	73	85	159	57
Mon Apr 20 05:49:19 2015	1429523359	65	94	159	70
Mon Apr 20 05:49:18 2015	1429523358	65	96	161	62
Mon Apr 20 05:49:19 2015	1429523359	86	84	169	59
