starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:26 2015	1429523366	31	66	97	60
Mon Apr 20 05:49:26 2015	1429523366	34	66	100	62
Mon Apr 20 05:49:27 2015	1429523367	40	61	101	61
Mon Apr 20 05:49:26 2015	1429523366	35	67	103	61
Mon Apr 20 05:49:26 2015	1429523366	37	67	103	60
Mon Apr 20 05:49:26 2015	1429523366	40	66	106	63
Mon Apr 20 05:49:26 2015	1429523366	39	69	108	63
Mon Apr 20 05:49:26 2015	1429523366	51	63	114	61
Mon Apr 20 05:49:26 2015	1429523366	35	86	122	58
Mon Apr 20 05:49:26 2015	1429523366	40	87	127	64
