starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:13:02 2015	1429513982	83	84	167	59
Mon Apr 20 03:13:02 2015	1429513982	86	82	168	59
Mon Apr 20 03:13:04 2015	1429513984	85	84	169	56
Mon Apr 20 03:13:03 2015	1429513983	88	84	172	60
Mon Apr 20 03:13:03 2015	1429513983	86	87	173	58
Mon Apr 20 03:13:03 2015	1429513983	85	92	177	60
Mon Apr 20 03:13:03 2015	1429513983	84	95	178	61
Mon Apr 20 03:13:04 2015	1429513984	88	90	178	59
Mon Apr 20 03:13:02 2015	1429513982	92	92	185	64
Mon Apr 20 03:13:03 2015	1429513983	90	95	185	60
