starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:30 2015	1429523430	60	71	130	45
Mon Apr 20 05:50:29 2015	1429523429	66	68	134	45
Mon Apr 20 05:50:28 2015	1429523428	66	76	141	51
Mon Apr 20 05:50:28 2015	1429523428	71	76	146	52
Mon Apr 20 05:50:29 2015	1429523429	75	72	147	48
Mon Apr 20 05:50:29 2015	1429523429	78	79	157	52
Mon Apr 20 05:50:29 2015	1429523429	77	87	164	54
Mon Apr 20 05:50:29 2015	1429523429	76	88	164	57
Mon Apr 20 05:50:29 2015	1429523429	84	83	167	51
Mon Apr 20 05:50:28 2015	1429523428	74	99	172	69
