starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:50:41 2015	1429523441	59	76	135	51
Mon Apr 20 05:50:40 2015	1429523440	63	78	141	49
Mon Apr 20 05:50:40 2015	1429523440	67	85	152	54
Mon Apr 20 05:50:41 2015	1429523441	72	87	158	55
Mon Apr 20 05:50:40 2015	1429523440	90	69	159	46
Mon Apr 20 05:50:41 2015	1429523441	75	85	160	53
Mon Apr 20 05:50:40 2015	1429523440	104	87	191	53
Mon Apr 20 05:50:41 2015	1429523441	106	85	191	55
Mon Apr 20 05:50:41 2015	1429523441	91	330	421	302
Mon Apr 20 05:50:39 2015	1429523439	464	89	552	56
