starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:24 2015	1429524084	61	63	125	43
Mon Apr 20 06:01:24 2015	1429524084	65	66	131	48
Mon Apr 20 06:01:25 2015	1429524085	64	67	132	47
Mon Apr 20 06:01:24 2015	1429524084	63	69	132	48
Mon Apr 20 06:01:25 2015	1429524085	73	64	136	45
Mon Apr 20 06:01:24 2015	1429524084	81	60	141	42
Mon Apr 20 06:01:24 2015	1429524084	84	78	161	53
Mon Apr 20 06:01:24 2015	1429524084	86	78	164	46
Mon Apr 20 06:01:24 2015	1429524084	84	83	167	55
Mon Apr 20 06:01:25 2015	1429524085	83	84	168	55
