starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:30 2015	1429524090	43	73	116	45
Mon Apr 20 06:01:31 2015	1429524091	51	66	117	51
Mon Apr 20 06:01:31 2015	1429524091	50	68	118	49
Mon Apr 20 06:01:31 2015	1429524091	53	66	119	48
Mon Apr 20 06:01:30 2015	1429524090	64	62	126	45
Mon Apr 20 06:01:31 2015	1429524091	66	66	132	45
Mon Apr 20 06:01:31 2015	1429524091	60	80	140	56
Mon Apr 20 06:01:31 2015	1429524091	61	84	146	61
Mon Apr 20 06:01:30 2015	1429524090	62	84	146	54
Mon Apr 20 06:01:31 2015	1429524091	66	80	146	53
