starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:19:49 2015	1428639589	60	44	104	40
Fri Apr 10 00:19:49 2015	1428639589	63	41	105	39
Fri Apr 10 00:19:49 2015	1428639589	63	44	107	40
Fri Apr 10 00:19:48 2015	1428639588	61	46	108	44
Fri Apr 10 00:19:49 2015	1428639589	64	46	110	42
Fri Apr 10 00:19:48 2015	1428639588	65	45	110	40
Fri Apr 10 00:19:48 2015	1428639588	63	47	110	42
Fri Apr 10 00:19:49 2015	1428639589	69	44	113	43
Fri Apr 10 00:19:49 2015	1428639589	66	49	115	44
Fri Apr 10 00:19:49 2015	1428639589	70	46	116	41
Fri Apr 10 00:19:47 2015	1428639587	66	50	116	45
Fri Apr 10 00:19:48 2015	1428639588	71	45	117	40
Fri Apr 10 00:19:48 2015	1428639588	73	44	117	39
Fri Apr 10 00:19:48 2015	1428639588	65	52	117	52
Fri Apr 10 00:19:50 2015	1428639590	75	45	119	41
Fri Apr 10 00:19:48 2015	1428639588	75	45	120	43
Fri Apr 10 00:19:47 2015	1428639587	75	45	120	41
Fri Apr 10 00:19:49 2015	1428639589	72	50	122	46
Fri Apr 10 00:19:49 2015	1428639589	73	49	122	42
Fri Apr 10 00:19:48 2015	1428639588	77	47	124	44
