starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:36 2015	1429523736	58	59	117	56
Mon Apr 20 05:55:36 2015	1429523736	62	57	119	54
Mon Apr 20 05:55:37 2015	1429523737	59	66	126	62
Mon Apr 20 05:55:37 2015	1429523737	59	68	127	65
Mon Apr 20 05:55:36 2015	1429523736	65	63	128	60
Mon Apr 20 05:55:36 2015	1429523736	60	83	143	57
Mon Apr 20 05:55:37 2015	1429523737	61	86	147	63
Mon Apr 20 05:55:36 2015	1429523736	66	82	148	66
Mon Apr 20 05:55:36 2015	1429523736	63	87	149	62
Mon Apr 20 05:55:36 2015	1429523736	63	88	150	64
