starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:29 2015	1429523729	84	81	165	57
Mon Apr 20 05:55:29 2015	1429523729	84	84	168	60
Mon Apr 20 05:55:29 2015	1429523729	85	83	168	58
Mon Apr 20 05:55:30 2015	1429523730	86	84	170	57
Mon Apr 20 05:55:30 2015	1429523730	93	83	176	56
Mon Apr 20 05:55:30 2015	1429523730	89	87	176	60
Mon Apr 20 05:55:29 2015	1429523729	92	86	178	61
Mon Apr 20 05:55:30 2015	1429523730	85	98	183	64
Mon Apr 20 05:55:30 2015	1429523730	95	90	185	58
Mon Apr 20 05:55:29 2015	1429523729	101	83	185	55
