starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:34 2015	1429523734	32	65	96	60
Mon Apr 20 05:55:33 2015	1429523733	32	66	98	59
Mon Apr 20 05:55:33 2015	1429523733	36	64	99	59
Mon Apr 20 05:55:33 2015	1429523733	36	64	100	58
Mon Apr 20 05:55:33 2015	1429523733	37	66	103	60
Mon Apr 20 05:55:33 2015	1429523733	37	66	103	62
Mon Apr 20 05:55:33 2015	1429523733	36	70	106	67
Mon Apr 20 05:55:33 2015	1429523733	34	75	109	71
Mon Apr 20 05:55:33 2015	1429523733	36	89	125	64
Mon Apr 20 05:55:33 2015	1429523733	37	89	126	65
