starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:08:07 2015	1428577687	67	252	319	248
Thu Apr 09 07:08:06 2015	1428577686	65	260	325	254
Thu Apr 09 07:08:13 2015	1428577693	69	276	344	272
Thu Apr 09 07:08:11 2015	1428577691	80	270	349	265
Thu Apr 09 07:08:13 2015	1428577693	89	271	361	270
Thu Apr 09 07:08:14 2015	1428577694	69	295	364	295
Thu Apr 09 07:08:06 2015	1428577686	78	286	364	284
Thu Apr 09 07:08:04 2015	1428577684	67	298	365	295
Thu Apr 09 07:08:00 2015	1428577680	92	289	381	285
Thu Apr 09 07:08:16 2015	1428577696	80	304	384	299
Thu Apr 09 07:08:08 2015	1428577688	68	338	406	332
Thu Apr 09 07:08:11 2015	1428577691	74	340	414	337
Thu Apr 09 07:07:59 2015	1428577679	75	343	419	341
Thu Apr 09 07:08:12 2015	1428577692	72	350	423	350
Thu Apr 09 07:08:10 2015	1428577690	71	354	425	350
Thu Apr 09 07:08:03 2015	1428577683	102	327	429	323
Thu Apr 09 07:08:11 2015	1428577691	64	366	430	360
Thu Apr 09 07:08:00 2015	1428577680	72	363	435	357
Thu Apr 09 07:08:01 2015	1428577681	77	358	435	357
Thu Apr 09 07:08:15 2015	1428577695	79	376	455	371
Thu Apr 09 07:08:12 2015	1428577692	68	393	461	387
Thu Apr 09 07:08:05 2015	1428577685	74	390	464	387
Thu Apr 09 07:08:04 2015	1428577684	71	394	465	389
Thu Apr 09 07:08:14 2015	1428577694	68	405	474	405
Thu Apr 09 07:08:16 2015	1428577696	65	419	484	405
Thu Apr 09 07:08:09 2015	1428577689	69	425	494	425
Thu Apr 09 07:08:17 2015	1428577697	78	426	504	421
Thu Apr 09 07:08:03 2015	1428577683	71	438	509	434
Thu Apr 09 07:08:17 2015	1428577697	87	424	511	422
Thu Apr 09 07:08:15 2015	1428577695	79	445	524	444
Thu Apr 09 07:08:05 2015	1428577685	82	452	535	449
Thu Apr 09 07:08:13 2015	1428577693	67	477	544	474
Thu Apr 09 07:08:10 2015	1428577690	84	465	549	464
Thu Apr 09 07:08:08 2015	1428577688	84	466	550	463
Thu Apr 09 07:08:09 2015	1428577689	68	487	554	486
Thu Apr 09 07:08:06 2015	1428577686	71	515	586	506
Thu Apr 09 07:08:02 2015	1428577682	72	517	589	512
Thu Apr 09 07:08:02 2015	1428577682	65	525	590	524
Thu Apr 09 07:08:07 2015	1428577687	73	523	596	522
Thu Apr 09 07:08:01 2015	1428577681	79	525	604	520
