starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:17:46 2015	1428646666	64	32	96	28
Fri Apr 10 02:17:47 2015	1428646667	67	32	100	29
Fri Apr 10 02:17:47 2015	1428646667	68	32	100	30
Fri Apr 10 02:17:47 2015	1428646667	73	31	105	28
Fri Apr 10 02:17:48 2015	1428646668	72	33	105	29
Fri Apr 10 02:17:47 2015	1428646667	74	33	106	31
Fri Apr 10 02:17:47 2015	1428646667	79	29	109	28
Fri Apr 10 02:17:48 2015	1428646668	74	35	109	31
Fri Apr 10 02:17:46 2015	1428646666	85	32	118	31
Fri Apr 10 02:17:46 2015	1428646666	87	42	129	37
Fri Apr 10 02:17:47 2015	1428646667	86	43	129	39
Fri Apr 10 02:17:46 2015	1428646666	92	38	130	34
Fri Apr 10 02:17:46 2015	1428646666	90	40	130	39
Fri Apr 10 02:17:47 2015	1428646667	95	38	133	37
Fri Apr 10 02:17:47 2015	1428646667	92	42	134	37
Fri Apr 10 02:17:48 2015	1428646668	99	39	139	38
Fri Apr 10 02:17:48 2015	1428646668	106	33	139	28
Fri Apr 10 02:17:48 2015	1428646668	100	41	141	36
Fri Apr 10 02:17:48 2015	1428646668	104	39	144	37
Fri Apr 10 02:17:47 2015	1428646667	99	45	144	41
