starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:17:54 2015	1428646674	71	30	101	29
Fri Apr 10 02:17:54 2015	1428646674	72	32	104	27
Fri Apr 10 02:17:55 2015	1428646675	72	32	104	28
Fri Apr 10 02:17:55 2015	1428646675	74	31	105	30
Fri Apr 10 02:17:56 2015	1428646676	74	33	107	27
Fri Apr 10 02:17:53 2015	1428646673	71	38	109	36
Fri Apr 10 02:17:57 2015	1428646677	76	33	109	33
Fri Apr 10 02:17:53 2015	1428646673	73	36	109	31
Fri Apr 10 02:17:55 2015	1428646675	79	30	110	30
Fri Apr 10 02:17:56 2015	1428646676	81	28	110	26
Fri Apr 10 02:17:56 2015	1428646676	73	38	111	29
Fri Apr 10 02:17:55 2015	1428646675	82	31	113	28
Fri Apr 10 02:17:54 2015	1428646674	80	33	114	28
Fri Apr 10 02:17:58 2015	1428646678	84	30	114	28
Fri Apr 10 02:17:57 2015	1428646677	74	41	114	35
Fri Apr 10 02:17:56 2015	1428646676	83	35	118	34
Fri Apr 10 02:17:57 2015	1428646677	79	40	119	33
Fri Apr 10 02:17:57 2015	1428646677	86	39	124	33
Fri Apr 10 02:17:55 2015	1428646675	84	41	125	36
Fri Apr 10 02:17:56 2015	1428646676	87	39	126	34
Fri Apr 10 02:17:58 2015	1428646678	100	30	130	27
Fri Apr 10 02:17:58 2015	1428646678	94	37	131	36
Fri Apr 10 02:17:54 2015	1428646674	94	40	134	37
Fri Apr 10 02:17:57 2015	1428646677	94	40	134	38
Fri Apr 10 02:17:54 2015	1428646674	91	43	134	41
Fri Apr 10 02:17:53 2015	1428646673	91	44	135	40
Fri Apr 10 02:17:54 2015	1428646674	98	41	139	39
Fri Apr 10 02:17:55 2015	1428646675	96	43	139	37
Fri Apr 10 02:17:57 2015	1428646677	100	39	139	36
Fri Apr 10 02:17:54 2015	1428646674	109	30	140	27
Fri Apr 10 02:17:56 2015	1428646676	102	39	141	36
Fri Apr 10 02:17:55 2015	1428646675	100	44	144	37
Fri Apr 10 02:17:56 2015	1428646676	94	49	144	45
Fri Apr 10 02:17:55 2015	1428646675	106	39	145	38
Fri Apr 10 02:17:57 2015	1428646677	110	40	149	35
Fri Apr 10 02:17:57 2015	1428646677	111	38	149	36
Fri Apr 10 02:17:53 2015	1428646673	106	43	150	39
Fri Apr 10 02:17:53 2015	1428646673	106	44	150	39
Fri Apr 10 02:17:56 2015	1428646676	114	39	153	35
Fri Apr 10 02:17:54 2015	1428646674	124	40	164	36
