starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:44:23 2015	1429508663	62	84	146	59
Mon Apr 20 01:44:23 2015	1429508663	61	85	146	59
Mon Apr 20 01:44:22 2015	1429508662	62	85	147	63
Mon Apr 20 01:44:22 2015	1429508662	61	87	148	62
Mon Apr 20 01:44:23 2015	1429508663	67	83	150	56
Mon Apr 20 01:44:23 2015	1429508663	64	86	150	61
Mon Apr 20 01:44:22 2015	1429508662	68	82	151	56
Mon Apr 20 01:44:22 2015	1429508662	68	87	155	60
Mon Apr 20 01:44:23 2015	1429508663	73	83	155	59
Mon Apr 20 01:44:22 2015	1429508662	66	98	164	61
