starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:53:38 2015	1428573218	32	28	60	26
Thu Apr 09 05:53:40 2015	1428573220	34	29	63	29
Thu Apr 09 05:53:38 2015	1428573218	35	28	63	27
Thu Apr 09 05:53:40 2015	1428573220	34	30	63	29
Thu Apr 09 05:53:38 2015	1428573218	35	29	64	29
Thu Apr 09 05:53:41 2015	1428573221	36	28	64	27
Thu Apr 09 05:53:40 2015	1428573220	36	29	64	27
Thu Apr 09 05:53:37 2015	1428573217	35	30	64	28
Thu Apr 09 05:53:39 2015	1428573219	36	29	65	27
Thu Apr 09 05:53:38 2015	1428573218	35	30	65	27
Thu Apr 09 05:53:39 2015	1428573219	38	28	65	25
Thu Apr 09 05:53:39 2015	1428573219	35	31	66	26
Thu Apr 09 05:53:37 2015	1428573217	37	29	66	24
Thu Apr 09 05:53:41 2015	1428573221	35	31	66	30
Thu Apr 09 05:53:40 2015	1428573220	35	31	67	29
Thu Apr 09 05:53:40 2015	1428573220	33	35	68	32
Thu Apr 09 05:53:40 2015	1428573220	33	35	68	34
Thu Apr 09 05:53:38 2015	1428573218	34	34	68	31
Thu Apr 09 05:53:40 2015	1428573220	35	34	68	32
Thu Apr 09 05:53:37 2015	1428573217	42	26	69	25
Thu Apr 09 05:53:41 2015	1428573221	34	35	69	30
Thu Apr 09 05:53:39 2015	1428573219	34	35	69	34
Thu Apr 09 05:53:40 2015	1428573220	40	29	69	29
Thu Apr 09 05:53:39 2015	1428573219	31	38	69	37
Thu Apr 09 05:53:39 2015	1428573219	36	34	70	33
Thu Apr 09 05:53:40 2015	1428573220	38	32	70	29
Thu Apr 09 05:53:37 2015	1428573217	40	30	70	27
Thu Apr 09 05:53:39 2015	1428573219	40	31	70	30
Thu Apr 09 05:53:40 2015	1428573220	35	36	71	36
Thu Apr 09 05:53:38 2015	1428573218	40	31	71	26
Thu Apr 09 05:53:40 2015	1428573220	35	36	71	35
Thu Apr 09 05:53:40 2015	1428573220	38	34	72	30
Thu Apr 09 05:53:38 2015	1428573218	37	36	73	33
Thu Apr 09 05:53:40 2015	1428573220	39	34	73	33
Thu Apr 09 05:53:39 2015	1428573219	43	30	73	29
Thu Apr 09 05:53:40 2015	1428573220	42	32	74	28
Thu Apr 09 05:53:41 2015	1428573221	39	35	74	33
Thu Apr 09 05:53:38 2015	1428573218	37	37	74	36
Thu Apr 09 05:53:39 2015	1428573219	38	37	75	33
Thu Apr 09 05:53:39 2015	1428573219	36	39	75	35
Thu Apr 09 05:53:39 2015	1428573219	33	43	75	37
Thu Apr 09 05:53:41 2015	1428573221	40	36	76	32
Thu Apr 09 05:53:39 2015	1428573219	37	39	76	35
Thu Apr 09 05:53:38 2015	1428573218	40	37	77	36
Thu Apr 09 05:53:37 2015	1428573217	42	37	79	35
Thu Apr 09 05:53:37 2015	1428573217	38	43	80	29
Thu Apr 09 05:53:40 2015	1428573220	56	29	85	28
Thu Apr 09 05:53:39 2015	1428573219	63	30	93	27
Thu Apr 09 05:53:38 2015	1428573218	97	33	130	27
Thu Apr 09 05:53:38 2015	1428573218	40	254	294	55
