starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:39:59 2015	1429511999	392	125	517	124
Mon Apr 20 02:40:01 2015	1429512001	393	127	521	123
Mon Apr 20 02:39:58 2015	1429511998	396	130	526	125
Mon Apr 20 02:39:57 2015	1429511997	401	126	527	125
Mon Apr 20 02:39:59 2015	1429511999	400	127	527	123
Mon Apr 20 02:40:00 2015	1429512000	401	127	528	124
Mon Apr 20 02:39:57 2015	1429511997	401	128	529	125
Mon Apr 20 02:39:56 2015	1429511996	402	128	531	126
Mon Apr 20 02:40:00 2015	1429512000	405	126	531	122
Mon Apr 20 02:39:56 2015	1429511996	416	125	541	123
