starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:28:53 2015	1429507733	70	21	91	20
Mon Apr 20 01:28:54 2015	1429507734	72	23	95	18
Mon Apr 20 01:28:54 2015	1429507734	76	20	96	20
Mon Apr 20 01:28:53 2015	1429507733	74	29	103	26
Mon Apr 20 01:28:53 2015	1429507733	68	39	107	36
Mon Apr 20 01:28:53 2015	1429507733	89	20	109	17
Mon Apr 20 01:28:54 2015	1429507734	90	28	118	28
Mon Apr 20 01:28:53 2015	1429507733	91	32	123	31
Mon Apr 20 01:28:54 2015	1429507734	93	34	127	34
Mon Apr 20 01:28:53 2015	1429507733	109	28	137	25
