starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:43:08 2015	1428572588	36	49	84	48
Thu Apr 09 05:43:08 2015	1428572588	36	50	85	48
Thu Apr 09 05:43:09 2015	1428572589	33	52	86	49
Thu Apr 09 05:43:08 2015	1428572588	35	54	89	51
Thu Apr 09 05:43:09 2015	1428572589	38	51	89	49
Thu Apr 09 05:43:09 2015	1428572589	37	52	90	50
Thu Apr 09 05:43:09 2015	1428572589	39	50	90	50
Thu Apr 09 05:43:07 2015	1428572587	37	53	90	49
Thu Apr 09 05:43:07 2015	1428572587	40	50	90	48
Thu Apr 09 05:43:09 2015	1428572589	36	54	90	52
Thu Apr 09 05:43:08 2015	1428572588	35	55	90	53
Thu Apr 09 05:43:08 2015	1428572588	36	54	90	50
Thu Apr 09 05:43:07 2015	1428572587	40	50	90	48
Thu Apr 09 05:43:08 2015	1428572588	37	53	90	49
Thu Apr 09 05:43:09 2015	1428572589	39	51	90	49
Thu Apr 09 05:43:08 2015	1428572588	37	56	93	51
Thu Apr 09 05:43:09 2015	1428572589	39	55	94	51
Thu Apr 09 05:43:09 2015	1428572589	37	57	94	56
Thu Apr 09 05:43:09 2015	1428572589	37	57	94	54
Thu Apr 09 05:43:08 2015	1428572588	35	60	95	56
Thu Apr 09 05:43:07 2015	1428572587	43	52	95	49
Thu Apr 09 05:43:07 2015	1428572587	36	59	95	54
Thu Apr 09 05:43:08 2015	1428572588	39	57	96	54
Thu Apr 09 05:43:09 2015	1428572589	38	58	96	54
Thu Apr 09 05:43:10 2015	1428572590	40	56	96	50
Thu Apr 09 05:43:10 2015	1428572590	41	59	99	53
Thu Apr 09 05:43:10 2015	1428572590	37	62	99	47
Thu Apr 09 05:43:08 2015	1428572588	45	59	104	55
Thu Apr 09 05:43:08 2015	1428572588	54	52	106	52
Thu Apr 09 05:43:09 2015	1428572589	59	50	110	48
