starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 01:06:34 2015	1428642394	184	86	270	85
Fri Apr 10 01:06:33 2015	1428642393	182	89	271	87
Fri Apr 10 01:06:36 2015	1428642396	183	90	273	88
Fri Apr 10 01:06:45 2015	1428642405	185	90	275	84
Fri Apr 10 01:06:35 2015	1428642395	190	85	276	84
Fri Apr 10 01:06:36 2015	1428642396	185	92	277	89
Fri Apr 10 01:06:31 2015	1428642391	190	88	278	86
Fri Apr 10 01:06:34 2015	1428642394	188	90	278	86
Fri Apr 10 01:06:32 2015	1428642392	186	93	279	90
Fri Apr 10 01:06:30 2015	1428642390	187	92	279	88
Fri Apr 10 01:06:35 2015	1428642395	195	84	280	83
Fri Apr 10 01:06:45 2015	1428642405	191	88	280	87
Fri Apr 10 01:06:47 2015	1428642407	189	90	280	87
Fri Apr 10 01:06:38 2015	1428642398	190	89	280	85
Fri Apr 10 01:06:47 2015	1428642407	188	92	280	88
Fri Apr 10 01:06:33 2015	1428642393	194	89	284	84
Fri Apr 10 01:06:35 2015	1428642395	192	93	284	91
Fri Apr 10 01:06:37 2015	1428642397	192	93	285	91
Fri Apr 10 01:06:46 2015	1428642406	196	89	285	88
Fri Apr 10 01:06:47 2015	1428642407	196	92	288	91
Fri Apr 10 01:06:34 2015	1428642394	196	94	290	92
Fri Apr 10 01:06:33 2015	1428642393	200	90	290	89
Fri Apr 10 01:06:31 2015	1428642391	195	96	291	91
Fri Apr 10 01:06:32 2015	1428642392	189	102	291	95
Fri Apr 10 01:06:31 2015	1428642391	197	94	291	91
Fri Apr 10 01:06:37 2015	1428642397	198	96	293	94
Fri Apr 10 01:06:32 2015	1428642392	198	95	293	90
Fri Apr 10 01:06:42 2015	1428642402	195	99	293	98
Fri Apr 10 01:06:46 2015	1428642406	200	94	294	90
Fri Apr 10 01:06:32 2015	1428642392	201	94	295	89
Fri Apr 10 01:06:43 2015	1428642403	200	96	296	95
Fri Apr 10 01:06:36 2015	1428642396	204	92	297	92
Fri Apr 10 01:06:36 2015	1428642396	200	100	300	98
Fri Apr 10 01:06:38 2015	1428642398	206	94	300	91
Fri Apr 10 01:06:45 2015	1428642405	212	94	305	93
Fri Apr 10 01:06:37 2015	1428642397	222	87	309	84
Fri Apr 10 01:06:34 2015	1428642394	219	91	311	89
Fri Apr 10 01:06:40 2015	1428642400	212	100	312	99
Fri Apr 10 01:06:46 2015	1428642406	230	87	317	86
Fri Apr 10 01:06:40 2015	1428642400	263	89	352	87
Fri Apr 10 01:06:43 2015	1428642403	202	173	375	172
Fri Apr 10 01:06:42 2015	1428642402	292	93	385	91
Fri Apr 10 01:06:41 2015	1428642401	288	99	387	98
Fri Apr 10 01:06:42 2015	1428642402	197	191	389	191
Fri Apr 10 01:06:41 2015	1428642401	290	100	390	95
Fri Apr 10 01:06:30 2015	1428642390	297	98	394	90
Fri Apr 10 01:06:39 2015	1428642399	372	91	463	89
Fri Apr 10 01:06:40 2015	1428642400	381	105	486	102
Fri Apr 10 01:06:38 2015	1428642398	983	93	1076	89
Fri Apr 10 01:06:43 2015	1428642403	1290	90	1380	89
