starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 01:06:20 2015	1428642380	58	22	79	17
Fri Apr 10 01:06:21 2015	1428642381	56	24	80	21
Fri Apr 10 01:06:21 2015	1428642381	59	21	80	17
Fri Apr 10 01:06:20 2015	1428642380	61	20	80	16
Fri Apr 10 01:06:20 2015	1428642380	71	18	89	17
Fri Apr 10 01:06:20 2015	1428642380	66	28	94	26
Fri Apr 10 01:06:20 2015	1428642380	69	26	95	24
Fri Apr 10 01:06:21 2015	1428642381	74	31	105	25
Fri Apr 10 01:06:20 2015	1428642380	76	30	106	26
Fri Apr 10 01:06:20 2015	1428642380	78	32	110	28
