starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:23:21 2015	1428575001	40	244	284	239
Thu Apr 09 06:23:20 2015	1428575000	42	248	290	246
Thu Apr 09 06:23:20 2015	1428575000	41	259	300	257
Thu Apr 09 06:23:22 2015	1428575002	46	268	314	263
Thu Apr 09 06:23:20 2015	1428575000	36	284	320	278
Thu Apr 09 06:23:21 2015	1428575001	36	354	390	352
Thu Apr 09 06:23:19 2015	1428574999	40	350	390	346
Thu Apr 09 06:23:22 2015	1428575002	57	359	416	352
Thu Apr 09 06:23:21 2015	1428575001	36	404	440	402
Thu Apr 09 06:23:19 2015	1428574999	36	520	556	513
