starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:11:31 2015	1428646291	90	29	118	27
Fri Apr 10 02:11:31 2015	1428646291	90	30	120	28
Fri Apr 10 02:11:27 2015	1428646287	95	25	120	24
Fri Apr 10 02:11:28 2015	1428646288	99	26	125	24
Fri Apr 10 02:11:29 2015	1428646289	97	27	125	25
Fri Apr 10 02:11:30 2015	1428646290	96	29	125	25
Fri Apr 10 02:11:31 2015	1428646291	93	35	128	25
Fri Apr 10 02:11:29 2015	1428646289	99	29	128	26
Fri Apr 10 02:11:28 2015	1428646288	101	29	130	26
Fri Apr 10 02:11:29 2015	1428646289	102	32	133	26
Fri Apr 10 02:11:30 2015	1428646290	101	33	134	31
Fri Apr 10 02:11:28 2015	1428646288	107	27	134	24
Fri Apr 10 02:11:30 2015	1428646290	97	38	135	32
Fri Apr 10 02:11:31 2015	1428646291	110	34	144	29
Fri Apr 10 02:11:29 2015	1428646289	106	39	145	24
Fri Apr 10 02:11:31 2015	1428646291	112	34	147	31
Fri Apr 10 02:11:30 2015	1428646290	109	38	147	34
Fri Apr 10 02:11:27 2015	1428646287	117	33	150	32
Fri Apr 10 02:11:31 2015	1428646291	116	34	150	31
Fri Apr 10 02:11:30 2015	1428646290	114	37	151	31
Fri Apr 10 02:11:28 2015	1428646288	119	35	154	32
Fri Apr 10 02:11:30 2015	1428646290	118	36	154	34
Fri Apr 10 02:11:30 2015	1428646290	120	35	155	32
Fri Apr 10 02:11:28 2015	1428646288	120	35	155	30
Fri Apr 10 02:11:29 2015	1428646289	119	36	155	32
Fri Apr 10 02:11:29 2015	1428646289	120	35	156	34
Fri Apr 10 02:11:27 2015	1428646287	123	38	161	33
Fri Apr 10 02:11:29 2015	1428646289	129	34	163	33
Fri Apr 10 02:11:28 2015	1428646288	122	49	171	33
Fri Apr 10 02:11:28 2015	1428646288	165	29	194	24
