starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:06 2015	1429524186	34	68	102	61
Mon Apr 20 06:03:06 2015	1429524186	36	67	103	62
Mon Apr 20 06:03:06 2015	1429524186	37	67	103	63
Mon Apr 20 06:03:06 2015	1429524186	37	70	107	64
Mon Apr 20 06:03:06 2015	1429524186	38	70	108	66
Mon Apr 20 06:03:05 2015	1429524185	33	74	108	68
Mon Apr 20 06:03:06 2015	1429524186	42	68	110	61
Mon Apr 20 06:03:06 2015	1429524186	38	72	110	66
Mon Apr 20 06:03:06 2015	1429524186	39	74	113	69
Mon Apr 20 06:03:06 2015	1429524186	41	80	121	80
