starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:02 2015	1429524182	92	67	159	61
Mon Apr 20 06:03:02 2015	1429524182	80	84	165	58
Mon Apr 20 06:03:03 2015	1429524183	87	80	167	56
Mon Apr 20 06:03:03 2015	1429524183	85	86	172	60
Mon Apr 20 06:03:02 2015	1429524182	85	88	173	66
Mon Apr 20 06:03:02 2015	1429524182	92	84	176	57
Mon Apr 20 06:03:02 2015	1429524182	87	92	179	66
Mon Apr 20 06:03:03 2015	1429524183	93	86	179	59
Mon Apr 20 06:03:03 2015	1429524183	103	88	190	61
Mon Apr 20 06:03:02 2015	1429524182	110	97	206	61
