starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:00:31 2015	1429524031	32	62	93	57
Mon Apr 20 06:00:32 2015	1429524032	35	63	99	55
Mon Apr 20 06:00:32 2015	1429524032	37	66	104	59
Mon Apr 20 06:00:31 2015	1429524031	33	71	104	60
Mon Apr 20 06:00:32 2015	1429524032	40	68	108	61
Mon Apr 20 06:00:31 2015	1429524031	43	66	109	59
Mon Apr 20 06:00:32 2015	1429524032	46	66	111	61
Mon Apr 20 06:00:31 2015	1429524031	38	75	112	67
Mon Apr 20 06:00:32 2015	1429524032	36	86	123	60
Mon Apr 20 06:00:32 2015	1429524032	40	85	126	63
