starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:00:25 2015	1429524025	65	84	150	62
Mon Apr 20 06:00:24 2015	1429524024	59	91	150	66
Mon Apr 20 06:00:25 2015	1429524025	64	86	150	63
Mon Apr 20 06:00:25 2015	1429524025	63	88	151	61
Mon Apr 20 06:00:24 2015	1429524024	63	90	152	65
Mon Apr 20 06:00:24 2015	1429524024	60	93	153	66
Mon Apr 20 06:00:24 2015	1429524024	70	90	160	62
Mon Apr 20 06:00:25 2015	1429524025	65	96	161	69
Mon Apr 20 06:00:25 2015	1429524025	83	82	164	59
Mon Apr 20 06:00:24 2015	1429524024	84	85	169	62
