starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:56:38 2015	1429523798	61	66	127	62
Mon Apr 20 05:56:38 2015	1429523798	56	85	142	63
Mon Apr 20 05:56:39 2015	1429523799	63	80	143	56
Mon Apr 20 05:56:38 2015	1429523798	60	84	143	58
Mon Apr 20 05:56:38 2015	1429523798	65	85	150	61
Mon Apr 20 05:56:38 2015	1429523798	73	78	151	56
Mon Apr 20 05:56:39 2015	1429523799	71	88	159	64
Mon Apr 20 05:56:39 2015	1429523799	78	83	161	59
Mon Apr 20 05:56:38 2015	1429523798	66	99	164	60
Mon Apr 20 05:56:39 2015	1429523799	95	84	179	57
