starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:03 2015	1429523883	49	61	110	44
Mon Apr 20 05:58:03 2015	1429523883	50	63	113	45
Mon Apr 20 05:58:04 2015	1429523884	50	65	115	48
Mon Apr 20 05:58:03 2015	1429523883	51	64	115	46
Mon Apr 20 05:58:03 2015	1429523883	58	64	123	48
Mon Apr 20 05:58:02 2015	1429523882	61	77	138	54
Mon Apr 20 05:58:03 2015	1429523883	67	76	143	48
Mon Apr 20 05:58:03 2015	1429523883	65	81	146	55
Mon Apr 20 05:58:04 2015	1429523884	70	79	149	53
Mon Apr 20 05:58:03 2015	1429523883	67	85	152	55
