starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:06 2015	1429523886	56	66	122	47
Mon Apr 20 05:58:06 2015	1429523886	58	67	126	48
Mon Apr 20 05:58:07 2015	1429523887	62	64	126	45
Mon Apr 20 05:58:07 2015	1429523887	64	64	128	46
Mon Apr 20 05:58:06 2015	1429523886	65	64	129	44
Mon Apr 20 05:58:06 2015	1429523886	86	77	164	53
Mon Apr 20 05:58:07 2015	1429523887	83	82	165	55
Mon Apr 20 05:58:07 2015	1429523887	93	79	172	55
Mon Apr 20 05:58:06 2015	1429523886	90	84	173	55
Mon Apr 20 05:58:07 2015	1429523887	83	124	207	56
