starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:14 2015	1429523894	43	71	114	49
Mon Apr 20 05:58:14 2015	1429523894	46	69	115	50
Mon Apr 20 05:58:14 2015	1429523894	49	67	116	46
Mon Apr 20 05:58:14 2015	1429523894	47	71	119	44
Mon Apr 20 05:58:15 2015	1429523895	56	78	134	53
Mon Apr 20 05:58:13 2015	1429523893	62	80	142	55
Mon Apr 20 05:58:14 2015	1429523894	57	105	162	60
Mon Apr 20 05:58:14 2015	1429523894	67	116	183	54
Mon Apr 20 05:58:13 2015	1429523893	57	405	462	381
Mon Apr 20 05:58:12 2015	1429523892	562	79	641	48
