starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:56:38 2015	1428573398	33	252	285	248
Thu Apr 09 05:56:56 2015	1428573416	37	257	294	254
Thu Apr 09 05:56:47 2015	1428573407	44	261	305	259
Thu Apr 09 05:56:37 2015	1428573397	34	271	305	269
Thu Apr 09 05:56:38 2015	1428573398	45	265	310	260
Thu Apr 09 05:56:59 2015	1428573419	37	280	318	279
Thu Apr 09 05:56:39 2015	1428573399	36	292	328	291
Thu Apr 09 05:56:54 2015	1428573414	40	290	330	286
Thu Apr 09 05:56:46 2015	1428573406	36	303	339	300
Thu Apr 09 05:56:47 2015	1428573407	37	302	340	300
Thu Apr 09 05:56:40 2015	1428573400	42	338	380	333
Thu Apr 09 05:56:56 2015	1428573416	36	345	380	343
Thu Apr 09 05:56:55 2015	1428573415	43	342	385	336
Thu Apr 09 05:56:53 2015	1428573413	34	355	389	350
Thu Apr 09 05:56:50 2015	1428573410	34	360	394	358
Thu Apr 09 05:56:49 2015	1428573409	35	365	400	362
Thu Apr 09 05:56:48 2015	1428573408	32	368	400	366
Thu Apr 09 05:56:42 2015	1428573402	41	363	404	358
Thu Apr 09 05:56:46 2015	1428573406	36	369	404	365
Thu Apr 09 05:56:43 2015	1428573403	39	370	409	368
Thu Apr 09 05:56:53 2015	1428573413	37	388	425	387
Thu Apr 09 05:56:57 2015	1428573417	41	384	425	381
Thu Apr 09 05:56:55 2015	1428573415	41	388	429	383
Thu Apr 09 05:56:40 2015	1428573400	34	403	437	401
Thu Apr 09 05:56:41 2015	1428573401	45	394	439	392
Thu Apr 09 05:56:51 2015	1428573411	40	399	440	397
Thu Apr 09 05:56:39 2015	1428573399	36	408	443	391
Thu Apr 09 05:56:49 2015	1428573409	40	405	445	404
Thu Apr 09 05:56:48 2015	1428573408	37	418	455	414
Thu Apr 09 05:56:45 2015	1428573405	36	425	461	423
Thu Apr 09 05:56:44 2015	1428573404	37	427	464	423
Thu Apr 09 05:56:54 2015	1428573414	38	431	469	428
Thu Apr 09 05:56:43 2015	1428573403	42	428	470	428
Thu Apr 09 05:56:49 2015	1428573409	39	442	481	439
Thu Apr 09 05:56:58 2015	1428573418	42	440	482	437
Thu Apr 09 05:56:44 2015	1428573404	37	458	495	457
Thu Apr 09 05:56:47 2015	1428573407	32	463	495	462
Thu Apr 09 05:56:52 2015	1428573412	42	467	510	466
Thu Apr 09 05:56:52 2015	1428573412	37	479	516	477
Thu Apr 09 05:56:42 2015	1428573402	36	484	520	483
Thu Apr 09 05:56:42 2015	1428573402	38	493	531	491
Thu Apr 09 05:56:58 2015	1428573418	33	505	538	501
Thu Apr 09 05:56:57 2015	1428573417	36	509	544	507
Thu Apr 09 05:56:55 2015	1428573415	34	516	551	516
Thu Apr 09 05:56:59 2015	1428573419	37	523	559	520
Thu Apr 09 05:56:41 2015	1428573401	35	531	566	528
Thu Apr 09 05:56:38 2015	1428573398	35	531	566	521
Thu Apr 09 05:56:50 2015	1428573410	34	536	570	531
Thu Apr 09 05:56:51 2015	1428573411	41	534	574	530
Thu Apr 09 05:56:45 2015	1428573405	38	538	575	532
