starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:55:56 2015	1428573356	37	259	296	258
Thu Apr 09 05:55:58 2015	1428573358	33	272	305	271
Thu Apr 09 05:55:54 2015	1428573354	36	288	324	284
Thu Apr 09 05:55:55 2015	1428573355	34	400	434	399
Thu Apr 09 05:55:58 2015	1428573358	34	406	440	401
Thu Apr 09 05:55:57 2015	1428573357	39	407	445	402
Thu Apr 09 05:55:57 2015	1428573357	35	431	466	430
Thu Apr 09 05:55:54 2015	1428573354	34	446	480	440
Thu Apr 09 05:55:55 2015	1428573355	38	478	516	475
Thu Apr 09 05:55:56 2015	1428573356	38	531	568	526
