starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:50:17 2015	1428648617	98	246	344	244
Fri Apr 10 02:50:31 2015	1428648631	95	255	350	251
Fri Apr 10 02:50:32 2015	1428648632	87	273	359	272
Fri Apr 10 02:50:26 2015	1428648626	104	260	364	255
Fri Apr 10 02:50:22 2015	1428648622	91	278	369	277
Fri Apr 10 02:50:31 2015	1428648631	92	278	369	273
Fri Apr 10 02:50:20 2015	1428648620	91	280	371	278
Fri Apr 10 02:50:28 2015	1428648628	100	275	375	270
Fri Apr 10 02:50:33 2015	1428648633	93	287	381	285
Fri Apr 10 02:50:31 2015	1428648631	94	290	384	286
Fri Apr 10 02:50:18 2015	1428648618	88	300	388	298
Fri Apr 10 02:50:27 2015	1428648627	96	307	403	287
Fri Apr 10 02:50:25 2015	1428648625	96	310	406	306
Fri Apr 10 02:50:09 2015	1428648609	87	328	415	324
Fri Apr 10 02:50:11 2015	1428648611	92	334	426	331
Fri Apr 10 02:50:19 2015	1428648619	102	327	429	324
Fri Apr 10 02:50:09 2015	1428648609	89	341	430	337
Fri Apr 10 02:50:29 2015	1428648629	121	317	438	315
Fri Apr 10 02:50:16 2015	1428648616	98	342	440	339
Fri Apr 10 02:50:32 2015	1428648632	97	346	443	344
Fri Apr 10 02:50:28 2015	1428648628	100	350	450	349
Fri Apr 10 02:50:10 2015	1428648610	92	367	459	365
Fri Apr 10 02:50:15 2015	1428648615	93	368	461	366
Fri Apr 10 02:50:23 2015	1428648623	116	372	488	369
Fri Apr 10 02:50:11 2015	1428648611	95	399	494	393
Fri Apr 10 02:50:10 2015	1428648610	95	404	499	403
Fri Apr 10 02:50:14 2015	1428648614	101	404	504	400
Fri Apr 10 02:50:23 2015	1428648623	91	415	506	413
Fri Apr 10 02:50:09 2015	1428648609	90	419	509	418
Fri Apr 10 02:50:29 2015	1428648629	98	412	510	404
Fri Apr 10 02:50:25 2015	1428648625	104	414	518	400
Fri Apr 10 02:50:15 2015	1428648615	98	430	527	428
Fri Apr 10 02:50:12 2015	1428648612	96	445	541	443
Fri Apr 10 02:50:27 2015	1428648627	99	444	543	442
Fri Apr 10 02:50:22 2015	1428648622	95	448	544	444
Fri Apr 10 02:50:21 2015	1428648621	111	446	556	444
Fri Apr 10 02:50:14 2015	1428648614	97	462	559	458
Fri Apr 10 02:50:13 2015	1428648613	93	470	563	463
Fri Apr 10 02:50:20 2015	1428648620	94	470	564	467
Fri Apr 10 02:50:30 2015	1428648630	92	482	575	478
Fri Apr 10 02:50:29 2015	1428648629	91	484	575	480
Fri Apr 10 02:50:19 2015	1428648619	94	489	583	486
Fri Apr 10 02:50:24 2015	1428648624	96	489	585	482
Fri Apr 10 02:50:24 2015	1428648624	93	501	594	497
Fri Apr 10 02:50:16 2015	1428648616	94	509	603	505
Fri Apr 10 02:50:18 2015	1428648618	90	517	607	515
Fri Apr 10 02:50:12 2015	1428648612	89	524	614	522
Fri Apr 10 02:50:17 2015	1428648617	99	521	620	517
Fri Apr 10 02:50:21 2015	1428648621	95	537	632	535
Fri Apr 10 02:50:26 2015	1428648626	102	537	640	534
