starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:35:15 2015	1428554115	58	228	286	227
Thu Apr 09 00:35:14 2015	1428554114	62	234	296	233
Thu Apr 09 00:35:11 2015	1428554111	52	261	314	256
Thu Apr 09 00:35:00 2015	1428554100	57	258	315	255
Thu Apr 09 00:35:18 2015	1428554118	71	249	320	245
Thu Apr 09 00:35:02 2015	1428554102	74	246	320	240
Thu Apr 09 00:35:16 2015	1428554116	71	253	324	249
Thu Apr 09 00:35:20 2015	1428554120	74	252	325	247
Thu Apr 09 00:35:15 2015	1428554115	67	276	343	275
Thu Apr 09 00:35:09 2015	1428554109	55	289	344	287
Thu Apr 09 00:35:07 2015	1428554107	64	281	345	276
Thu Apr 09 00:35:18 2015	1428554118	69	280	349	277
Thu Apr 09 00:35:09 2015	1428554109	78	276	354	274
Thu Apr 09 00:35:05 2015	1428554105	80	275	355	274
Thu Apr 09 00:35:11 2015	1428554111	66	313	379	310
Thu Apr 09 00:35:10 2015	1428554110	61	325	386	322
Thu Apr 09 00:35:06 2015	1428554106	72	322	394	317
Thu Apr 09 00:35:04 2015	1428554104	63	348	410	341
Thu Apr 09 00:35:10 2015	1428554110	67	347	414	346
Thu Apr 09 00:35:08 2015	1428554108	76	339	415	334
Thu Apr 09 00:35:02 2015	1428554102	48	370	418	368
Thu Apr 09 00:35:12 2015	1428554112	60	365	425	362
Thu Apr 09 00:35:13 2015	1428554113	65	361	425	360
Thu Apr 09 00:35:03 2015	1428554103	66	364	430	361
Thu Apr 09 00:35:03 2015	1428554103	85	345	430	343
Thu Apr 09 00:35:20 2015	1428554120	69	365	434	361
Thu Apr 09 00:35:07 2015	1428554107	130	311	441	309
Thu Apr 09 00:35:07 2015	1428554107	73	376	449	373
Thu Apr 09 00:35:00 2015	1428554100	71	383	454	379
Thu Apr 09 00:35:19 2015	1428554119	72	386	458	384
Thu Apr 09 00:35:06 2015	1428554106	81	378	459	373
Thu Apr 09 00:35:09 2015	1428554109	54	407	460	404
Thu Apr 09 00:35:17 2015	1428554117	79	404	483	402
Thu Apr 09 00:35:03 2015	1428554103	58	427	485	424
Thu Apr 09 00:35:12 2015	1428554112	50	438	489	435
Thu Apr 09 00:35:01 2015	1428554101	57	433	490	428
Thu Apr 09 00:35:18 2015	1428554118	71	434	505	428
Thu Apr 09 00:35:05 2015	1428554105	78	430	508	429
Thu Apr 09 00:35:00 2015	1428554100	69	440	509	436
Thu Apr 09 00:35:04 2015	1428554104	50	464	514	447
Thu Apr 09 00:34:59 2015	1428554099	51	474	525	470
Thu Apr 09 00:35:08 2015	1428554108	53	481	534	480
Thu Apr 09 00:35:01 2015	1428554101	63	472	534	470
Thu Apr 09 00:35:13 2015	1428554113	61	478	538	475
Thu Apr 09 00:35:11 2015	1428554111	63	477	540	473
Thu Apr 09 00:35:14 2015	1428554114	66	479	545	474
Thu Apr 09 00:35:15 2015	1428554115	68	480	548	480
Thu Apr 09 00:35:19 2015	1428554119	71	483	554	480
Thu Apr 09 00:35:16 2015	1428554116	64	504	568	502
Thu Apr 09 00:35:17 2015	1428554117	67	503	570	500
