starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:34:18 2015	1428554058	57	336	393	330
Thu Apr 09 00:34:15 2015	1428554055	60	357	416	355
Thu Apr 09 00:34:16 2015	1428554056	59	430	489	425
Thu Apr 09 00:34:17 2015	1428554057	50	441	491	439
Thu Apr 09 00:34:13 2015	1428554053	67	459	526	458
Thu Apr 09 00:34:14 2015	1428554054	68	466	534	464
Thu Apr 09 00:34:14 2015	1428554054	60	475	535	474
Thu Apr 09 00:34:15 2015	1428554055	70	471	541	466
Thu Apr 09 00:34:16 2015	1428554056	62	504	567	503
Thu Apr 09 00:34:17 2015	1428554057	52	519	571	515
