starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:52:54 2015	1428573174	37	247	284	246
Thu Apr 09 05:52:48 2015	1428573168	35	260	295	257
Thu Apr 09 05:53:06 2015	1428573186	34	271	305	270
Thu Apr 09 05:52:50 2015	1428573170	32	278	310	276
Thu Apr 09 05:52:53 2015	1428573173	37	287	324	286
Thu Apr 09 05:52:56 2015	1428573176	49	282	330	278
Thu Apr 09 05:52:52 2015	1428573172	40	291	331	288
Thu Apr 09 05:53:04 2015	1428573184	34	300	334	282
Thu Apr 09 05:52:54 2015	1428573174	36	300	335	295
Thu Apr 09 05:52:55 2015	1428573175	42	302	344	300
Thu Apr 09 05:53:05 2015	1428573185	37	329	366	328
Thu Apr 09 05:53:00 2015	1428573180	35	354	389	354
Thu Apr 09 05:53:03 2015	1428573183	38	358	396	352
Thu Apr 09 05:53:00 2015	1428573180	37	365	402	364
Thu Apr 09 05:52:59 2015	1428573179	40	363	402	358
Thu Apr 09 05:52:57 2015	1428573177	44	367	411	361
Thu Apr 09 05:52:55 2015	1428573175	38	383	420	382
Thu Apr 09 05:52:57 2015	1428573177	41	398	439	396
Thu Apr 09 05:52:56 2015	1428573176	37	443	480	438
Thu Apr 09 05:53:06 2015	1428573186	37	443	480	442
Thu Apr 09 05:52:59 2015	1428573179	36	453	489	452
Thu Apr 09 05:52:57 2015	1428573177	41	468	509	467
Thu Apr 09 05:52:50 2015	1428573170	37	473	510	470
Thu Apr 09 05:53:01 2015	1428573181	35	479	514	475
Thu Apr 09 05:52:51 2015	1428573171	37	479	515	476
Thu Apr 09 05:53:04 2015	1428573184	35	489	524	486
Thu Apr 09 05:53:01 2015	1428573181	42	482	525	482
Thu Apr 09 05:53:05 2015	1428573185	33	502	535	501
Thu Apr 09 05:53:03 2015	1428573183	41	498	539	497
Thu Apr 09 05:52:54 2015	1428573174	37	503	540	498
Thu Apr 09 05:53:02 2015	1428573182	38	507	545	505
Thu Apr 09 05:52:51 2015	1428573171	47	502	549	496
Thu Apr 09 05:52:50 2015	1428573170	37	518	555	512
Thu Apr 09 05:52:48 2015	1428573168	49	516	565	511
Thu Apr 09 05:52:49 2015	1428573169	35	541	575	539
Thu Apr 09 05:53:02 2015	1428573182	42	534	575	531
Thu Apr 09 05:52:53 2015	1428573173	39	541	580	540
Thu Apr 09 05:52:58 2015	1428573178	39	543	582	540
Thu Apr 09 05:52:52 2015	1428573172	75	509	584	508
Thu Apr 09 05:52:58 2015	1428573178	47	538	585	519
