starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:33:19 2015	1428553999	73	267	340	266
Thu Apr 09 00:33:27 2015	1428554007	94	253	347	249
Thu Apr 09 00:33:22 2015	1428554002	71	284	355	282
Thu Apr 09 00:33:26 2015	1428554006	77	284	360	279
Thu Apr 09 00:33:29 2015	1428554009	67	304	370	302
Thu Apr 09 00:33:26 2015	1428554006	62	317	379	312
Thu Apr 09 00:33:24 2015	1428554004	80	300	380	298
Thu Apr 09 00:33:32 2015	1428554012	72	318	390	317
Thu Apr 09 00:33:22 2015	1428554002	68	341	409	341
Thu Apr 09 00:33:20 2015	1428554000	75	343	417	338
Thu Apr 09 00:33:22 2015	1428554002	66	353	419	348
Thu Apr 09 00:33:20 2015	1428554000	63	361	424	359
Thu Apr 09 00:33:29 2015	1428554009	70	358	428	353
Thu Apr 09 00:33:27 2015	1428554007	70	373	444	372
Thu Apr 09 00:33:32 2015	1428554012	73	409	482	409
Thu Apr 09 00:33:25 2015	1428554005	68	426	494	425
Thu Apr 09 00:33:19 2015	1428553999	69	451	521	427
Thu Apr 09 00:33:21 2015	1428554001	73	456	529	451
Thu Apr 09 00:33:24 2015	1428554004	69	465	534	464
Thu Apr 09 00:33:28 2015	1428554008	70	475	545	470
Thu Apr 09 00:33:23 2015	1428554003	76	469	545	466
Thu Apr 09 00:33:18 2015	1428553998	87	467	554	464
Thu Apr 09 00:33:20 2015	1428554000	65	492	557	489
Thu Apr 09 00:33:28 2015	1428554008	69	490	559	484
Thu Apr 09 00:33:23 2015	1428554003	72	492	564	453
Thu Apr 09 00:33:25 2015	1428554005	77	513	589	510
Thu Apr 09 00:33:30 2015	1428554010	72	523	596	521
Thu Apr 09 00:33:27 2015	1428554007	75	526	600	520
Thu Apr 09 00:33:30 2015	1428554010	186	436	622	435
Thu Apr 09 00:33:31 2015	1428554011	97	571	667	570
