starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:16:54 2015	1428553014	63	46	109	43
Thu Apr 09 00:16:55 2015	1428553015	71	44	115	41
Thu Apr 09 00:16:54 2015	1428553014	69	50	118	45
Thu Apr 09 00:16:54 2015	1428553014	74	45	119	44
Thu Apr 09 00:16:54 2015	1428553014	79	45	124	41
Thu Apr 09 00:16:55 2015	1428553015	77	48	124	42
Thu Apr 09 00:16:55 2015	1428553015	72	52	124	48
Thu Apr 09 00:16:54 2015	1428553014	75	50	124	46
Thu Apr 09 00:16:54 2015	1428553014	74	65	139	45
Thu Apr 09 00:16:54 2015	1428553014	95	51	145	45
