starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:13 2015	1429524133	45	50	95	47
Mon Apr 20 06:02:14 2015	1429524134	44	54	98	48
Mon Apr 20 06:02:13 2015	1429524133	56	56	112	48
Mon Apr 20 06:02:14 2015	1429524134	52	61	112	51
Mon Apr 20 06:02:13 2015	1429524133	44	69	113	48
Mon Apr 20 06:02:13 2015	1429524133	56	57	113	46
Mon Apr 20 06:02:13 2015	1429524133	51	63	114	44
Mon Apr 20 06:02:13 2015	1429524133	42	77	120	47
Mon Apr 20 06:02:13 2015	1429524133	54	68	122	47
Mon Apr 20 06:02:13 2015	1429524133	73	57	130	51
