starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:02 2015	1429524122	48	49	97	49
Mon Apr 20 06:02:03 2015	1429524123	47	60	107	44
Mon Apr 20 06:02:03 2015	1429524123	48	63	111	44
Mon Apr 20 06:02:02 2015	1429524122	46	66	112	46
Mon Apr 20 06:02:03 2015	1429524123	49	64	113	45
Mon Apr 20 06:02:03 2015	1429524123	45	67	113	50
Mon Apr 20 06:02:03 2015	1429524123	52	66	118	46
Mon Apr 20 06:02:02 2015	1429524122	57	65	123	48
Mon Apr 20 06:02:03 2015	1429524123	55	69	124	55
Mon Apr 20 06:02:03 2015	1429524123	56	68	124	51
