starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:23 2015	1429524203	55	61	117	56
Mon Apr 20 06:03:23 2015	1429524203	60	62	123	57
Mon Apr 20 06:03:23 2015	1429524203	55	68	123	60
Mon Apr 20 06:03:23 2015	1429524203	57	67	125	62
Mon Apr 20 06:03:24 2015	1429524204	64	69	133	61
Mon Apr 20 06:03:23 2015	1429524203	63	72	135	55
Mon Apr 20 06:03:22 2015	1429524202	60	84	144	60
Mon Apr 20 06:03:24 2015	1429524204	64	83	147	57
Mon Apr 20 06:03:23 2015	1429524203	61	90	151	61
Mon Apr 20 06:03:23 2015	1429524203	62	90	152	63
