starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:20 2015	1429524200	38	64	102	59
Mon Apr 20 06:03:20 2015	1429524200	41	61	103	56
Mon Apr 20 06:03:20 2015	1429524200	34	72	106	66
Mon Apr 20 06:03:19 2015	1429524199	38	71	109	62
Mon Apr 20 06:03:20 2015	1429524200	43	69	112	64
Mon Apr 20 06:03:19 2015	1429524199	45	68	112	62
Mon Apr 20 06:03:20 2015	1429524200	43	70	114	61
Mon Apr 20 06:03:19 2015	1429524199	36	90	126	64
Mon Apr 20 06:03:20 2015	1429524200	42	87	129	63
Mon Apr 20 06:03:20 2015	1429524200	65	85	151	60
