starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:36:14 2015	1429511774	60	30	91	30
Mon Apr 20 02:36:15 2015	1429511775	68	32	100	32
Mon Apr 20 02:36:14 2015	1429511774	69	32	102	32
Mon Apr 20 02:36:14 2015	1429511774	71	34	105	33
Mon Apr 20 02:36:14 2015	1429511774	76	39	116	39
Mon Apr 20 02:36:14 2015	1429511774	83	39	122	38
Mon Apr 20 02:36:14 2015	1429511774	85	37	122	36
Mon Apr 20 02:36:14 2015	1429511774	82	43	125	43
Mon Apr 20 02:36:15 2015	1429511775	70	62	132	62
Mon Apr 20 02:36:15 2015	1429511775	88	45	133	44
