starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:24:56 2015	1429518296	52	22	74	19
Mon Apr 20 04:24:56 2015	1429518296	51	26	76	24
Mon Apr 20 04:24:57 2015	1429518297	55	24	79	24
Mon Apr 20 04:24:56 2015	1429518296	70	27	97	26
Mon Apr 20 04:24:56 2015	1429518296	69	29	98	25
Mon Apr 20 04:24:56 2015	1429518296	69	30	99	24
Mon Apr 20 04:24:57 2015	1429518297	71	33	103	28
Mon Apr 20 04:24:56 2015	1429518296	65	40	104	37
Mon Apr 20 04:24:57 2015	1429518297	62	57	118	38
Mon Apr 20 04:24:56 2015	1429518296	65	58	123	26
