starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:50:59 2015	1428648659	68	241	309	239
Fri Apr 10 02:50:57 2015	1428648657	87	250	336	249
Fri Apr 10 02:50:55 2015	1428648655	86	259	345	257
Fri Apr 10 02:51:03 2015	1428648663	72	280	351	275
Fri Apr 10 02:50:49 2015	1428648649	74	300	374	298
Fri Apr 10 02:50:57 2015	1428648657	72	307	379	305
Fri Apr 10 02:51:01 2015	1428648661	69	321	389	315
Fri Apr 10 02:50:57 2015	1428648657	65	327	392	324
Fri Apr 10 02:50:54 2015	1428648654	74	339	413	337
Fri Apr 10 02:50:58 2015	1428648658	107	308	414	305
Fri Apr 10 02:50:51 2015	1428648651	71	350	420	345
Fri Apr 10 02:50:56 2015	1428648656	93	345	438	338
Fri Apr 10 02:50:50 2015	1428648650	135	309	444	308
Fri Apr 10 02:50:52 2015	1428648652	94	357	450	353
Fri Apr 10 02:50:59 2015	1428648659	90	385	475	383
Fri Apr 10 02:50:58 2015	1428648658	100	395	495	392
Fri Apr 10 02:50:56 2015	1428648656	142	354	497	353
Fri Apr 10 02:50:55 2015	1428648655	70	428	498	400
Fri Apr 10 02:51:02 2015	1428648662	101	421	522	419
Fri Apr 10 02:50:53 2015	1428648653	73	451	524	444
Fri Apr 10 02:50:53 2015	1428648653	115	410	525	404
Fri Apr 10 02:50:52 2015	1428648652	84	445	529	444
Fri Apr 10 02:50:51 2015	1428648651	86	448	534	446
Fri Apr 10 02:50:50 2015	1428648650	72	462	534	459
Fri Apr 10 02:51:00 2015	1428648660	90	452	541	450
Fri Apr 10 02:51:01 2015	1428648661	111	438	549	436
Fri Apr 10 02:50:59 2015	1428648659	106	448	554	445
Fri Apr 10 02:51:01 2015	1428648661	79	494	573	491
Fri Apr 10 02:50:54 2015	1428648654	93	507	600	505
Fri Apr 10 02:50:49 2015	1428648649	74	666	740	663
