starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:18:30 2015	1429521510	702	231	933	230
Mon Apr 20 05:18:31 2015	1429521511	706	231	937	228
Mon Apr 20 05:18:35 2015	1429521515	712	233	945	230
Mon Apr 20 05:18:34 2015	1429521514	718	233	951	229
Mon Apr 20 05:18:38 2015	1429521518	724	232	956	229
Mon Apr 20 05:18:33 2015	1429521513	729	240	970	238
Mon Apr 20 05:18:37 2015	1429521517	753	242	995	242
Mon Apr 20 05:18:36 2015	1429521516	754	245	998	242
Mon Apr 20 05:18:32 2015	1429521512	758	245	1003	244
Mon Apr 20 05:18:29 2015	1429521509	791	256	1047	252
