starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:04:25 2015	1429524265	80	87	167	61
Mon Apr 20 06:04:26 2015	1429524266	84	86	170	63
Mon Apr 20 06:04:26 2015	1429524266	88	82	170	55
Mon Apr 20 06:04:26 2015	1429524266	87	83	171	58
Mon Apr 20 06:04:27 2015	1429524267	90	82	172	58
Mon Apr 20 06:04:26 2015	1429524266	90	84	173	59
Mon Apr 20 06:04:27 2015	1429524267	87	93	180	66
Mon Apr 20 06:04:26 2015	1429524266	96	89	185	60
Mon Apr 20 06:04:27 2015	1429524267	96	91	187	59
Mon Apr 20 06:04:26 2015	1429524266	97	92	189	63
