starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:04:30 2015	1429524270	33	66	99	62
Mon Apr 20 06:04:30 2015	1429524270	41	62	102	50
Mon Apr 20 06:04:30 2015	1429524270	39	64	102	59
Mon Apr 20 06:04:29 2015	1429524269	36	69	105	66
Mon Apr 20 06:04:29 2015	1429524269	36	70	107	62
Mon Apr 20 06:04:30 2015	1429524270	45	63	108	60
Mon Apr 20 06:04:30 2015	1429524270	48	70	118	64
Mon Apr 20 06:04:30 2015	1429524270	36	85	122	61
Mon Apr 20 06:04:30 2015	1429524270	35	89	124	65
Mon Apr 20 06:04:29 2015	1429524269	62	88	150	63
