starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:10:04 2015	1429517404	63	18	81	18
Mon Apr 20 04:10:05 2015	1429517405	66	18	84	17
Mon Apr 20 04:10:04 2015	1429517404	63	22	85	21
Mon Apr 20 04:10:04 2015	1429517404	80	25	105	24
Mon Apr 20 04:10:04 2015	1429517404	88	28	116	25
Mon Apr 20 04:10:04 2015	1429517404	92	24	116	23
Mon Apr 20 04:10:05 2015	1429517405	92	26	118	25
Mon Apr 20 04:10:05 2015	1429517405	92	26	118	24
Mon Apr 20 04:10:05 2015	1429517405	96	27	123	26
Mon Apr 20 04:10:05 2015	1429517405	98	27	125	24
