starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:03:09 2015	1429509789	83	59	142	56
Mon Apr 20 02:03:09 2015	1429509789	83	64	147	59
Mon Apr 20 02:03:10 2015	1429509790	88	61	149	58
Mon Apr 20 02:03:10 2015	1429509790	87	64	152	60
Mon Apr 20 02:03:10 2015	1429509790	88	84	171	59
Mon Apr 20 02:03:09 2015	1429509789	88	88	176	64
Mon Apr 20 02:03:10 2015	1429509790	83	94	177	68
Mon Apr 20 02:03:10 2015	1429509790	93	85	178	56
Mon Apr 20 02:03:10 2015	1429509790	90	92	181	65
Mon Apr 20 02:03:11 2015	1429509791	159	75	234	53
