starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:42:11 2015	1428640931	62	267	330	266
Fri Apr 10 00:42:15 2015	1428640935	73	273	346	268
Fri Apr 10 00:42:14 2015	1428640934	76	280	356	275
Fri Apr 10 00:42:13 2015	1428640933	67	333	400	328
Fri Apr 10 00:42:12 2015	1428640932	74	376	450	370
Fri Apr 10 00:42:15 2015	1428640935	84	373	457	360
Fri Apr 10 00:42:14 2015	1428640934	77	386	464	383
Fri Apr 10 00:42:13 2015	1428640933	76	398	474	393
Fri Apr 10 00:42:11 2015	1428640931	76	430	506	429
Fri Apr 10 00:42:12 2015	1428640932	91	438	530	434
